"","dispnum","stabb","ccode","stday","stmon","styear","endday","endmon","endyear","sidea","revstate","revtype1","revtype2","fatality","fatalpre","hiact","hostlev","orig","version","outcome","settle","recip","numa","numb","COWcode","year"
"4390",4065,"CHN",710,23,8,1994,-9,10,1994,1,1,2,0,0,0,7,3,1,5,5,3,0,1,2,710,1994
"4391",4066,"GHA",452,1,2,1993,4,2,1993,1,1,2,0,0,0,8,3,1,5,5,3,0,1,1,452,1993
"4392",4066,"TOG",461,1,2,1993,4,2,1993,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,461,1993
"4393",4067,"NIR",436,18,2,1993,18,2,1993,0,0,0,0,0,0,17,4,1,5,8,3,1,1,1,436,1993
"4394",4067,"CHA",483,18,2,1993,18,2,1993,1,0,0,0,1,1,17,4,1,5,8,3,1,1,1,483,1993
"4395",4068,"NIG",475,26,7,1995,-9,7,1995,1,1,1,0,0,0,14,4,1,5,5,3,0,1,1,475,1995
"4396",4068,"CHA",483,26,7,1995,-9,7,1995,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,483,1995
"4397",4069,"DRC",490,31,3,1993,7,4,1993,1,0,0,0,0,0,15,4,1,5,7,1,0,1,1,490,1993
"4398",4069,"CON",484,31,3,1993,7,4,1993,0,0,0,0,0,0,0,1,1,5,7,1,0,1,1,484,1993
"4399",4071,"ANG",540,23,10,1994,-9,11,1994,0,0,0,0,0,0,0,1,1,5,8,3,0,1,1,540,1994
"4400",4071,"DRC",490,23,10,1994,-9,11,1994,1,0,0,0,0,0,11,3,1,5,8,3,0,1,1,490,1994
"4401",4072,"IRQ",645,13,3,1993,25,7,1993,0,0,0,0,0,0,12,3,1,5,5,3,1,1,1,645,1993
"4402",4072,"IRN",630,13,3,1993,25,7,1993,1,1,2,0,0,0,16,4,1,5,5,3,1,1,1,630,1993
"4403",4073,"IRN",630,11,3,1993,11,3,1993,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,630,1993
"4404",4073,"EGY",651,11,3,1993,11,3,1993,1,0,0,0,0,0,1,2,1,5,5,3,0,1,1,651,1993
"4405",4075,"SOL",940,5,3,1993,-9,4,1993,0,1,2,1,-9,-9,17,4,1,5,5,3,1,1,1,940,1993
"4406",4075,"PNG",910,5,3,1993,-9,4,1993,1,0,0,0,-9,-9,17,4,1,5,5,3,1,1,1,910,1993
"4407",4076,"PNG",910,1,6,1996,29,11,1996,1,0,0,0,0,0,16,4,1,5,5,3,1,1,1,910,1996
"4408",4076,"SOL",940,1,6,1996,29,11,1996,0,1,2,1,0,0,16,4,1,5,5,3,1,1,1,940,1996
"4409",4078,"UGA",500,5,8,1994,14,4,1997,1,1,2,0,-9,-9,17,4,1,5,5,3,1,1,1,500,1994
"4410",4078,"SUD",625,5,8,1994,14,4,1997,0,1,2,0,-9,-9,17,4,1,5,5,3,1,1,1,625,1994
"4411",4079,"ETH",530,8,3,1994,-9,7,1996,1,1,1,2,-9,-9,17,4,1,5,5,3,1,1,1,530,1994
"4412",4079,"SUD",625,8,3,1994,-9,7,1996,0,1,1,2,-9,-9,17,4,1,5,5,3,1,1,1,625,1994
"4413",4081,"ERI",531,-9,11,1994,-9,12,1994,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,531,1994
"4414",4081,"SUD",625,-9,11,1994,-9,12,1994,1,1,2,0,0,0,11,3,1,5,5,3,0,1,1,625,1994
"4415",4082,"DJI",522,-9,12,1995,-9,4,1996,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,522,1995
"4416",4082,"ERI",531,-9,12,1995,-9,4,1996,1,1,1,0,0,0,16,4,1,5,5,3,0,1,1,531,1995
"4417",4083,"UGA",500,-9,3,1995,-9,3,1995,0,0,0,0,0,0,11,3,1,5,5,3,1,1,1,500,1995
"4418",4083,"KEN",501,-9,3,1995,-9,3,1995,1,1,2,0,0,0,12,3,1,5,5,3,1,1,1,501,1995
"4419",4084,"UGA",500,-9,11,1995,-9,11,1995,0,0,0,0,0,0,0,1,1,5,8,3,0,1,1,500,1995
"4420",4084,"KEN",501,-9,11,1995,-9,11,1995,1,1,3,0,0,0,11,3,1,5,8,3,0,1,1,501,1995
"4421",4085,"NIG",475,28,5,1993,28,5,1993,1,1,2,0,0,0,17,4,1,5,8,3,0,1,1,475,1993
"4422",4085,"CDI",437,28,5,1993,28,5,1993,0,0,0,0,-9,-9,17,4,1,5,8,3,0,1,1,437,1993
"4423",4086,"BUL",355,23,1,1996,23,1,1996,0,0,0,0,0,0,0,1,1,5,7,2,0,1,1,355,1996
"4424",4086,"KZK",705,23,1,1996,23,1,1996,1,1,2,0,0,0,15,4,1,5,7,2,0,1,1,705,1996
"4425",4088,"TAW",713,-9,2,1999,-9,4,2000,0,0,0,0,0,0,8,3,1,5,5,3,1,1,2,713,1999
"4426",4088,"USA",2,-9,7,1999,-9,3,2000,0,0,0,0,0,0,7,3,0,5,5,3,1,1,2,2,1999
"4427",4088,"CHN",710,-9,2,1999,-9,4,2000,1,1,2,1,0,0,12,3,1,5,5,3,1,1,2,710,1999
"4428",4089,"PRK",731,25,10,1997,25,10,1997,1,0,0,0,-9,-9,17,4,1,5,8,3,1,1,1,731,1997
"4429",4089,"CHN",710,25,10,1997,25,10,1997,0,0,0,0,-9,-9,17,4,1,5,8,3,1,1,1,710,1997
"4430",4090,"GRC",350,17,9,1997,17,9,1997,1,0,0,0,0,0,16,4,1,5,6,1,0,1,1,350,1997
"4431",4090,"ALB",339,17,9,1997,17,9,1997,0,0,0,0,0,0,0,1,1,5,6,1,0,1,1,339,1997
"4432",4092,"TUR",640,28,12,1995,9,7,1996,1,1,2,1,1,-9,17,4,1,5,5,3,1,1,1,640,1995
"4433",4092,"GRC",350,28,12,1995,9,7,1996,0,1,2,1,0,0,17,4,1,5,5,3,1,1,1,350,1995
"4434",4094,"TUR",640,6,10,1994,14,11,1995,1,1,1,0,0,0,12,3,1,5,5,3,0,1,1,640,1994
"4435",4094,"CYP",352,6,10,1994,14,11,1995,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,352,1994
"4436",4095,"GRC",350,20,10,2000,26,4,2001,0,1,1,0,0,0,7,3,0,5,5,3,1,1,2,350,2000
"4437",4095,"GRC",350,21,7,1999,7,10,1999,0,1,1,0,0,0,0,1,0,5,5,3,1,1,2,350,1999
"4438",4095,"TUR",640,3,6,1996,20,7,2001,1,0,0,0,1,2,16,4,1,5,5,3,1,1,2,640,1996
"4439",4095,"CYP",352,3,6,1996,20,7,2001,0,1,1,0,1,1,16,4,1,5,5,3,1,1,2,352,1996
"4440",4095,"GRC",350,17,8,1996,25,10,1998,0,1,1,0,0,0,7,3,0,5,5,3,1,1,2,350,1996
"4441",4096,"RUS",365,25,8,1997,23,12,1997,1,1,2,0,0,0,14,4,1,5,6,1,0,1,1,365,1997
"4442",4096,"GRG",372,25,8,1997,23,12,1997,0,0,0,0,0,0,0,1,1,5,6,1,0,1,1,372,1997
"4443",4097,"MAC",343,13,3,1997,13,3,1997,0,0,0,0,0,0,17,4,1,5,5,3,1,1,1,343,1997
"4444",4097,"ALB",339,13,3,1997,13,3,1997,1,0,0,0,0,0,17,4,1,5,5,3,1,1,1,339,1997
"4445",4098,"UKR",369,24,3,1996,24,3,1996,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,369,1996
"4446",4098,"RUS",365,24,3,1996,24,3,1996,1,0,0,0,0,0,7,3,1,5,5,3,0,1,1,365,1996
"4447",4100,"CRO",344,7,5,1995,17,10,1995,0,0,0,0,0,0,0,1,1,5,1,1,0,1,1,344,1995
"4448",4100,"YUG",345,7,5,1995,17,10,1995,1,1,2,0,0,0,7,3,1,5,1,1,0,1,1,345,1995
"4449",4101,"CRO",344,12,8,1995,12,2,1996,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,344,1995
"4450",4101,"HUN",310,12,8,1995,12,2,1996,1,0,0,0,0,0,11,3,1,5,5,3,0,1,1,310,1995
"4451",4102,"HUN",310,12,8,1995,12,2,1996,1,0,0,0,0,0,11,3,1,5,5,3,0,1,1,310,1995
"4452",4102,"YUG",345,12,8,1995,12,2,1996,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,345,1995
"4453",4103,"RUS",365,10,1,1994,13,1,1994,1,0,0,0,0,0,8,3,1,5,4,4,0,1,1,365,1994
"4454",4103,"LAT",367,10,1,1994,13,1,1994,0,1,2,0,0,0,0,1,1,5,4,4,0,1,1,367,1994
"4455",4104,"RUS",365,-9,6,1994,-9,6,1994,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,365,1994
"4456",4104,"CHN",710,-9,6,1994,-9,6,1994,1,1,1,0,0,0,16,4,1,5,5,3,0,1,1,710,1994
"4457",4105,"LIT",368,29,3,1995,29,3,1995,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,368,1995
"4458",4105,"RUS",365,29,3,1995,29,3,1995,1,0,0,0,0,0,7,3,1,5,5,3,0,1,1,365,1995
"4459",4106,"POL",290,20,6,1993,20,6,1993,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,290,1993
"4460",4106,"RUS",365,20,6,1993,20,6,1993,1,1,2,0,0,0,7,3,1,5,5,3,0,1,1,365,1993
"4461",4107,"POL",290,26,2,1997,21,3,1997,0,0,0,0,0,0,0,1,1,5,7,1,0,1,1,290,1997
"4462",4107,"RUS",365,26,2,1997,21,3,1997,1,0,0,0,0,0,15,4,1,5,7,1,0,1,1,365,1997
"4463",4108,"UKR",369,26,3,1997,26,3,1997,1,1,2,0,0,0,8,3,1,5,5,3,0,1,1,369,1997
"4464",4108,"RUM",360,26,3,1997,26,3,1997,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,360,1997
"4465",4109,"GRG",372,17,10,1996,25,10,1996,0,0,0,0,0,0,0,1,1,5,6,1,0,1,1,372,1996
"4466",4109,"AZE",373,17,10,1996,25,10,1996,1,1,2,0,0,0,12,3,1,5,6,1,0,1,1,373,1996
"4467",4111,"LAT",367,5,8,1998,5,2,1999,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,367,1998
"4468",4111,"RUS",365,5,8,1998,5,2,1999,1,1,2,0,0,0,11,3,1,5,5,3,0,1,1,365,1998
"4469",4113,"IRQ",645,6,11,1994,6,11,1994,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,645,1994
"4470",4113,"IRN",630,6,11,1994,6,11,1994,1,1,2,0,0,0,16,4,1,5,5,3,0,1,1,630,1994
"4471",4114,"YEM",679,23,10,1994,27,1,1995,0,0,0,0,1,-9,17,4,1,5,5,3,1,1,1,679,1994
"4472",4114,"SAU",670,23,10,1994,27,1,1995,1,1,1,0,1,-9,17,4,1,5,5,3,1,1,1,670,1994
"4473",4116,"TOG",461,6,1,1994,-9,1,1994,1,0,0,0,0,0,11,3,1,5,8,3,0,1,1,461,1994
"4474",4116,"GHA",452,6,1,1994,-9,1,1994,0,0,0,0,0,0,0,1,1,5,8,3,0,1,1,452,1994
"4475",4117,"BOT",571,22,10,1997,20,4,1998,1,1,1,0,0,0,12,3,1,5,5,3,1,1,1,571,1997
"4476",4117,"NAM",565,22,10,1997,20,4,1998,0,0,0,0,0,0,12,3,1,5,5,3,1,1,1,565,1997
"4477",4118,"TAZ",510,15,6,1995,3,11,1995,1,0,0,0,0,0,8,3,1,5,5,3,0,1,1,510,1995
"4478",4118,"BUI",516,15,6,1995,3,11,1995,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,516,1995
"4479",4119,"CAO",471,3,1,1994,27,11,1994,1,1,1,0,1,-9,17,4,1,5,5,3,1,1,1,471,1994
"4480",4119,"NIG",475,3,1,1994,27,11,1994,0,1,1,0,1,-9,17,4,1,5,5,3,1,1,1,475,1994
"4481",4121,"ERI",531,13,11,1995,28,8,1996,1,1,1,0,-9,-9,17,4,1,5,5,3,1,1,1,531,1995
"4482",4121,"YEM",679,13,11,1995,28,8,1996,0,0,0,0,-9,-9,17,4,1,5,5,3,1,1,1,679,1995
"4483",4122,"RWA",517,22,9,1996,17,5,1997,0,1,3,1,3,-9,17,4,1,5,5,3,1,1,1,517,1996
"4484",4122,"DRC",490,22,9,1996,17,5,1997,1,0,0,0,4,-9,17,4,1,5,5,3,1,1,1,490,1996
"4485",4123,"BUI",516,27,9,1997,-9,11,1997,1,0,0,0,-9,-9,17,4,1,5,8,3,1,1,1,516,1997
"4486",4123,"TAZ",510,27,9,1997,-9,11,1997,0,0,0,0,-9,-9,17,4,1,5,8,3,1,1,1,510,1997
"4487",4124,"ERI",531,21,7,1996,-9,1,1999,1,1,2,3,-9,-9,17,4,1,5,6,1,1,1,1,531,1996
"4488",4124,"SUD",625,21,7,1996,-9,1,1999,0,1,2,3,-9,-9,17,4,1,5,6,1,1,1,1,625,1996
"4489",4125,"USA",2,16,6,1999,18,7,1999,1,1,2,0,0,0,7,3,1,5,5,3,1,1,2,2,1999
"4490",4125,"ROK",732,18,7,1999,18,7,1999,1,1,2,0,0,0,7,3,0,5,5,3,1,1,2,732,1999
"4491",4125,"PRK",731,16,6,1999,18,7,1999,0,0,0,0,0,0,0,1,1,5,5,3,1,1,2,731,1999
"4492",4126,"ROK",732,15,2,1996,17,2,1996,1,1,1,0,0,0,7,3,1,5,5,3,1,1,1,732,1996
"4493",4126,"JPN",740,15,2,1996,17,2,1996,0,1,1,0,0,0,7,3,1,5,5,3,1,1,1,740,1996
"4494",4127,"JPN",740,15,2,1999,19,2,1999,1,0,0,0,0,0,15,4,1,5,7,3,0,1,1,740,1999
"4495",4127,"ROK",732,15,2,1999,19,2,1999,0,1,2,0,0,0,0,1,1,5,7,3,0,1,1,732,1999
"4496",4128,"PHI",840,-9,8,1998,-9,2,2000,1,1,1,0,0,0,15,4,1,5,6,1,1,1,1,840,1998
"4497",4128,"CHN",710,-9,8,1998,-9,2,2000,0,1,1,0,0,0,7,3,1,5,6,1,1,1,1,710,1998
"4498",4130,"SUD",625,-9,1,1997,-9,1,1997,0,1,2,0,-9,-9,17,4,1,5,5,3,1,1,1,625,1997
"4499",4130,"ETH",530,-9,1,1997,-9,1,1997,1,1,2,0,-9,-9,17,4,1,5,5,3,1,1,1,530,1997
"4500",4132,"ERI",531,-9,5,1997,-9,7,1997,1,1,1,2,0,0,15,4,1,5,5,3,0,1,1,531,1997
"4501",4132,"YEM",679,-9,5,1997,-9,7,1997,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,679,1997
"4502",4133,"GRC",350,12,3,1999,6,5,1999,0,1,1,0,0,0,7,3,1,5,5,3,1,1,1,350,1999
"4503",4133,"TUR",640,12,3,1999,6,5,1999,1,1,1,0,0,0,12,3,1,5,5,3,1,1,1,640,1999
"4504",4134,"EGY",651,27,6,1995,17,7,1995,1,1,2,3,0,0,17,4,1,5,5,3,1,1,1,651,1995
"4505",4134,"SUD",625,27,6,1995,17,7,1995,0,1,1,3,1,2,17,4,1,5,5,3,1,1,1,625,1995
"4506",4135,"CAM",811,15,8,1997,2,5,1998,0,0,0,0,1,-9,17,4,1,5,5,3,1,1,1,811,1997
"4507",4135,"THI",800,15,8,1997,2,5,1998,1,0,0,0,1,-9,17,4,1,5,5,3,1,1,1,800,1997
"4508",4136,"YUG",345,3,3,1997,13,9,1997,1,1,4,0,0,0,11,3,1,5,5,3,0,1,1,345,1997
"4509",4136,"ALB",339,3,3,1997,13,9,1997,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,339,1997
"4510",4137,"LIT",368,17,8,1998,26,8,1998,1,1,2,0,0,0,7,3,0,5,1,2,1,23,1,368,1998
"4511",4137,"UKG",200,3,5,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,200,1998
"4512",4137,"ICE",395,11,6,1998,10,6,1999,1,1,2,0,0,0,8,3,0,5,1,2,1,23,1,395,1998
"4513",4137,"DEN",390,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,390,1998
"4514",4137,"CAN",20,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,20,1998
"4515",4137,"ITA",325,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,325,1998
"4516",4137,"CZR",316,9,3,1999,20,3,1999,1,1,2,0,0,0,7,3,0,5,1,2,1,23,1,316,1999
"4517",4137,"RUS",365,17,8,1998,26,8,1998,1,1,2,0,0,0,8,3,0,5,1,2,1,23,1,365,1998
"4518",4137,"POL",290,9,3,1998,20,3,1999,1,1,2,0,0,0,7,3,0,5,1,2,1,23,1,290,1998
"4519",4137,"NOR",385,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,385,1998
"4520",4137,"TUR",640,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,640,1998
"4521",4137,"ALB",339,-9,2,1998,10,6,1999,1,1,2,0,1,-9,17,4,1,5,1,2,1,23,1,339,1998
"4522",4137,"FRN",220,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,220,1998
"4523",4137,"HUN",310,9,3,1999,20,3,1999,1,1,2,0,0,0,7,3,0,5,1,2,1,23,1,310,1999
"4524",4137,"MAC",343,1,3,1998,-9,3,1998,1,1,2,0,0,0,11,3,0,5,1,2,1,23,1,343,1998
"4525",4137,"NTH",210,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,210,1998
"4526",4137,"SPN",230,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,230,1998
"4527",4137,"USA",2,3,5,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,2,1998
"4528",4137,"LUX",212,11,6,1998,10,6,1999,1,1,2,0,0,0,8,3,0,5,1,2,1,23,1,212,1998
"4529",4137,"GRC",350,11,6,1998,10,6,1999,1,1,2,0,0,0,8,3,0,5,1,2,1,23,1,350,1998
"4530",4137,"BEL",211,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,211,1998
"4531",4137,"YUG",345,-9,2,1998,10,6,1999,0,0,0,0,5,-9,17,4,1,5,1,2,1,23,1,345,1998
"4532",4137,"GMY",255,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,255,1998
"4533",4137,"MAC",343,16,3,1999,10,6,1999,1,1,2,0,0,0,11,3,0,5,1,2,1,23,1,343,1999
"4534",4137,"POR",235,11,6,1998,10,6,1999,1,1,2,0,0,0,16,4,0,5,1,2,1,23,1,235,1998
"4535",4138,"THI",800,12,1,1999,12,1,1999,0,0,0,0,0,0,17,4,1,5,5,3,1,1,1,800,1999
"4536",4138,"MYA",775,12,1,1999,12,1,1999,1,0,0,0,1,3,17,4,1,5,5,3,1,1,1,775,1999
"4537",4140,"NIC",93,1,12,1999,-9,7,2000,1,1,2,0,0,0,11,3,1,5,5,3,1,1,1,93,1999
"4538",4140,"HON",91,1,12,1999,-9,7,2000,0,1,2,0,0,0,14,4,1,5,5,3,1,1,1,91,1999
"4539",4141,"NIC",93,19,2,2000,25,2,2000,0,1,2,0,0,0,17,4,1,5,6,1,1,1,1,93,2000
"4540",4141,"HON",91,19,2,2000,25,2,2000,1,1,2,0,0,0,17,4,1,5,6,1,1,1,1,91,2000
"4541",4143,"ECU",130,20,9,1995,-9,7,1996,0,1,1,0,0,0,17,4,1,5,5,3,1,1,1,130,1995
"4542",4143,"PER",135,20,9,1995,-9,7,1996,1,1,1,0,0,0,17,4,1,5,5,3,1,1,1,135,1995
"4543",4144,"PER",135,13,5,1997,19,10,1997,0,1,1,0,0,0,15,4,1,5,5,3,1,1,1,135,1997
"4544",4144,"ECU",130,13,5,1997,19,10,1997,1,1,1,0,0,0,16,4,1,5,5,3,1,1,1,130,1997
"4545",4145,"NIC",93,-9,4,1994,-9,4,1994,1,1,2,1,0,0,15,4,1,5,8,3,0,1,1,93,1994
"4546",4145,"COL",100,-9,4,1994,-9,4,1994,0,0,0,0,0,0,0,1,1,5,8,3,0,1,1,100,1994
"4547",4146,"COS",94,3,3,1995,-9,3,1995,1,0,0,0,0,0,15,4,1,5,7,4,1,1,1,94,1995
"4548",4146,"NIC",93,3,3,1995,-9,3,1995,0,0,0,0,0,0,15,4,1,5,7,4,1,1,1,93,1995
"4549",4147,"NIC",93,16,7,1998,-9,8,1998,1,0,0,0,0,0,7,3,1,5,5,3,1,1,1,93,1998
"4550",4147,"COS",94,16,7,1998,-9,8,1998,0,1,2,0,0,0,11,3,1,5,5,3,1,1,1,94,1998
"4551",4148,"CHL",155,6,3,1996,-9,3,1996,0,0,0,0,0,0,0,1,1,5,7,4,0,1,1,155,1996
"4552",4148,"UKG",200,6,3,1996,-9,3,1996,1,1,2,0,0,0,15,4,1,5,7,4,0,1,1,200,1996
"4553",4149,"VEN",101,30,10,1996,30,10,1996,1,1,2,0,0,0,16,4,1,5,5,3,0,1,1,101,1996
"4554",4149,"TRI",52,30,10,1996,30,10,1996,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,52,1996
"4555",4150,"BLZ",80,-9,8,1997,26,8,1997,1,1,1,0,0,0,12,3,1,5,5,3,1,1,1,80,1997
"4556",4150,"GUA",90,-9,8,1997,26,8,1997,0,1,1,0,0,0,11,3,1,5,5,3,1,1,1,90,1997
"4557",4151,"GUA",90,24,2,2000,-9,4,2000,1,1,1,0,0,0,15,4,1,5,5,3,1,1,1,90,2000
"4558",4151,"BLZ",80,24,2,2000,-9,4,2000,0,1,1,0,0,0,7,3,1,5,5,3,1,1,1,80,2000
"4559",4152,"GUA",90,28,12,2000,13,5,2001,0,1,1,0,0,0,0,1,1,5,5,3,0,1,1,90,2000
"4560",4152,"BLZ",80,28,12,2000,13,5,2001,1,1,1,0,0,0,12,3,1,5,5,3,0,1,1,80,2000
"4561",4154,"TRI",52,-9,4,1997,28,5,1997,0,1,2,0,0,0,0,1,1,5,5,3,0,1,1,52,1997
"4562",4154,"VEN",101,-9,4,1997,28,5,1997,1,1,2,0,0,0,16,4,1,5,5,3,0,1,1,101,1997
"4563",4155,"TRI",52,8,8,1999,-9,8,1999,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,52,1999
"4564",4155,"VEN",101,8,8,1999,-9,8,1999,1,1,2,0,0,0,15,4,1,5,5,3,0,1,1,101,1999
"4565",4156,"SUR",115,3,6,2000,-9,9,2000,1,1,2,0,0,0,12,3,1,5,5,3,1,1,1,115,2000
"4566",4156,"GUY",110,3,6,2000,-9,9,2000,0,0,0,0,0,0,12,3,1,5,5,3,1,1,1,110,2000
"4567",4158,"IRQ",645,20,3,1995,10,7,1995,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,645,1995
"4568",4158,"TUR",640,20,3,1995,10,7,1995,1,1,2,0,0,0,14,4,1,5,5,3,0,1,1,640,1995
"4569",4159,"AFG",700,5,9,1995,5,9,1995,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,700,1995
"4570",4159,"IRN",630,5,9,1995,5,9,1995,1,0,0,0,0,0,11,3,1,5,5,3,0,1,1,630,1995
"4571",4160,"AFG",700,-9,8,1998,-9,11,1998,1,0,0,0,-9,-9,17,4,1,5,5,4,1,1,1,700,1998
"4572",4160,"IRN",630,-9,8,1998,-9,11,1998,0,0,0,0,-9,-9,17,4,1,5,5,4,1,1,1,630,1998
"4573",4161,"AFG",700,16,5,1999,16,5,1999,0,0,0,0,-9,-9,0,1,1,5,5,3,0,1,1,700,1999
"4574",4161,"IRN",630,16,5,1999,16,5,1999,1,1,3,0,0,0,16,4,1,5,5,3,0,1,1,630,1999
"4575",4162,"LES",570,7,9,1994,14,9,1994,0,0,0,0,0,0,11,3,1,5,4,2,1,1,1,570,1994
"4576",4162,"SAF",560,7,9,1994,14,9,1994,1,1,3,0,0,0,7,3,1,5,4,2,1,1,1,560,1994
"4577",4164,"LIB",620,14,2,1994,31,5,1994,1,1,1,0,0,0,7,3,1,5,5,3,0,1,1,620,1994
"4578",4164,"CHA",483,14,2,1994,31,5,1994,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,483,1994
"4579",4165,"NIG",475,12,6,1995,13,6,1995,0,1,1,0,1,1,17,4,1,5,5,3,1,1,1,475,1995
"4580",4165,"CAO",471,12,6,1995,13,6,1995,1,1,1,0,-9,-9,17,4,1,5,5,3,1,1,1,471,1995
"4581",4166,"CAO",471,3,2,1996,4,5,1997,1,1,1,0,2,-9,17,4,1,5,5,3,1,1,1,471,1996
"4582",4166,"NIG",475,3,2,1996,4,5,1997,0,1,1,0,2,-9,17,4,1,5,5,3,1,1,1,475,1996
"4583",4168,"CON",484,13,5,1995,13,5,1995,0,0,0,0,1,2,17,4,1,5,5,3,1,1,1,484,1995
"4584",4168,"ANG",540,13,5,1995,13,5,1995,1,0,0,0,1,9,17,4,1,5,5,3,1,1,1,540,1995
"4585",4169,"MZM",541,20,1,1994,20,1,1994,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,541,1994
"4586",4169,"SWA",572,20,1,1994,20,1,1994,1,0,0,0,0,0,12,3,1,5,5,3,0,1,1,572,1994
"4587",4170,"UGA",500,17,11,1996,10,12,1996,0,1,2,0,0,0,16,4,1,5,5,3,1,1,1,500,1996
"4588",4170,"DRC",490,17,11,1996,10,12,1996,1,1,2,0,0,0,11,3,1,5,5,3,1,1,1,490,1996
"4589",4171,"HON",91,9,1,1997,-9,8,1997,0,1,2,0,0,0,15,4,1,5,5,3,1,1,1,91,1997
"4590",4171,"NIC",93,9,1,1997,-9,8,1997,1,1,2,0,0,0,16,4,1,5,5,3,1,1,1,93,1997
"4591",4172,"COL",100,6,2,1997,6,2,1997,0,0,0,0,0,0,0,1,1,5,6,1,0,1,1,100,1997
"4592",4172,"VEN",101,6,2,1997,6,2,1997,1,1,2,0,0,0,16,4,1,5,6,1,0,1,1,101,1997
"4593",4173,"RUS",365,13,7,1996,13,7,1996,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,365,1996
"4594",4173,"TUR",640,13,7,1996,13,7,1996,1,0,0,0,0,0,16,4,1,5,5,3,0,1,1,640,1996
"4595",4174,"RUS",365,15,8,1997,-9,8,1998,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,365,1997
"4596",4174,"USA",2,15,8,1997,-9,8,1997,1,1,2,1,0,0,15,4,1,5,5,3,0,1,1,2,1997
"4597",4175,"ARM",371,13,2,1998,1,10,1999,1,1,1,0,1,-9,17,4,1,5,5,3,1,1,1,371,1998
"4598",4175,"AZE",373,13,2,1998,1,10,1999,0,0,0,0,1,-9,17,4,1,5,5,3,1,1,1,373,1998
"4599",4176,"TAJ",702,25,5,1997,-9,5,1997,1,0,0,0,0,0,8,3,1,5,5,3,1,4,1,702,1997
"4600",4176,"UZB",704,25,5,1997,-9,5,1997,1,0,0,0,0,0,11,3,1,5,5,3,1,4,1,704,1997
"4601",4176,"AFG",700,25,5,1997,-9,5,1997,0,1,2,0,0,0,0,1,1,5,5,3,1,4,1,700,1997
"4602",4176,"KYR",703,25,5,1997,-9,5,1997,1,0,0,0,0,0,8,3,1,5,5,3,1,4,1,703,1997
"4603",4176,"RUS",365,25,5,1997,-9,5,1997,1,0,0,0,0,0,8,3,1,5,5,3,1,4,1,365,1997
"4604",4177,"UZB",704,29,10,1999,-9,10,1999,1,1,4,0,0,0,14,4,1,5,5,3,0,1,1,704,1999
"4605",4177,"KYR",703,29,10,1999,-9,10,1999,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,703,1999
"4606",4179,"UZB",704,15,8,1999,3,10,1999,1,1,4,0,0,0,16,4,1,5,5,3,0,1,1,704,1999
"4607",4179,"TAJ",702,15,8,1999,3,10,1999,0,0,0,0,0,0,0,1,1,5,5,3,0,1,1,702,1999
